,Entity,Year,Country code,Health Expenditure per capita (WDI),Life Expectancy (at birth) World Bank data,DollarValueOfLife
6812,Macedonia,2005,MKD,619.852115,74.08890244,8.36632875621
6813,Macedonia,2006,MKD,670.9260631,74.20673171,9.04130996797
6814,Macedonia,2007,MKD,645.6608191,74.32295122,8.68723333104
6815,Macedonia,2008,MKD,726.9992109,74.44590244,9.76546978507
6816,Macedonia,2009,MKD,746.6321454,74.57846341,10.011364022
6817,Macedonia,2010,MKD,777.5254851,74.72214634,10.4055560926
6818,Macedonia,2011,MKD,783.257769,74.8745122,10.4609398577
6819,Macedonia,2012,MKD,796.9342153,75.03126829,10.6213613799
6820,Macedonia,2013,MKD,758.6849914,75.18802439,10.0905030762
6856,Madagascar,1995,MDG,42.53307234,54.61404878,0.778793612452
6857,Madagascar,1996,MDG,46.44670787,55.427,0.83797982698
6858,Madagascar,1997,MDG,49.95139214,56.2335122,0.888285120132
6859,Madagascar,1998,MDG,48.32588587,57.02043902,0.847518656478
6860,Madagascar,1999,MDG,49.67328474,57.77173171,0.85981990274
6861,Madagascar,2000,MDG,57.49103247,58.47280488,0.983209760298
6862,Madagascar,2001,MDG,60.94187096,59.11360976,1.03092792349
6863,Madagascar,2002,MDG,53.659528,59.69917073,0.898832049823
6864,Madagascar,2003,MDG,54.65393309,60.2355122,0.907337401042
6865,Madagascar,2004,MDG,57.63326925,60.72870732,0.949028421539
6866,Madagascar,2005,MDG,60.81112282,61.18678049,0.99386047661
6867,Madagascar,2006,MDG,64.97429264,61.62236585,1.05439464623
6868,Madagascar,2007,MDG,69.44857023,62.048,1.11927169659
6869,Madagascar,2008,MDG,63.60862161,62.4747561,1.01814917866
6870,Madagascar,2009,MDG,62.49901985,62.90765854,0.993504150377
6871,Madagascar,2010,MDG,68.17257836,63.34973171,1.07613049842
6872,Madagascar,2011,MDG,54.75493066,63.79890244,0.858242517753
6873,Madagascar,2012,MDG,46.22237766,64.24863415,0.719429732188
6874,Madagascar,2013,MDG,58.13505649,64.69139024,0.898652143265
6910,Malawi,1995,MWI,21.32146239,46.65182927,0.457033791035
6911,Malawi,1996,MWI,21.67861089,46.41978049,0.467012352518
6912,Malawi,1997,MWI,24.71596502,46.20258537,0.534947661956
6913,Malawi,1998,MWI,27.26909923,46.04012195,0.592289900092
6914,Malawi,1999,MWI,32.33111022,45.96821951,0.703336143201
6915,Malawi,2000,MWI,30.41926525,46.03421951,0.660796806675
6916,Malawi,2001,MWI,24.04182715,46.28092683,0.519475922302
6917,Malawi,2002,MWI,23.0585267,46.7112439,0.493639748694
6918,Malawi,2003,MWI,31.82573677,47.31204878,0.672677205715
6919,Malawi,2004,MWI,41.10881968,48.06580488,0.855261235771
6920,Malawi,2005,MWI,44.55382227,48.93997561,0.910376879323
6921,Malawi,2006,MWI,49.88041353,49.89058537,0.999796117044
6922,Malawi,2007,MWI,40.33730152,50.86329268,0.793053288425
6923,Malawi,2008,MWI,54.34280263,51.80573171,1.04897278421
6924,Malawi,2009,MWI,57.49863554,52.683,1.09140776987
6925,Malawi,2010,MWI,67.50357962,53.46570732,1.26255843238
6926,Malawi,2011,MWI,79.64076126,54.13995122,1.47101649457
6927,Malawi,2012,MWI,90.75551549,54.72378049,1.65842919984
6928,Malawi,2013,MWI,90.2715316,55.23470732,1.63432624123
6964,Malaysia,1995,MYS,291.5844469,71.86263415,4.05752517075
6965,Malaysia,1996,MYS,312.8727991,72.06963415,4.3412569356
6966,Malaysia,1997,MYS,324.5745069,72.27268293,4.49097077542
6967,Malaysia,1998,MYS,318.5304795,72.47026829,4.39532634577
6968,Malaysia,1999,MYS,346.8891997,72.66385366,4.77388938554
6969,Malaysia,2000,MYS,378.0731602,72.85141463,5.18964747795
6970,Malaysia,2001,MYS,425.6898858,73.03136585,5.82886381551
6971,Malaysia,2002,MYS,447.209036,73.20419512,6.10906294737
6972,Malaysia,2003,MYS,549.8697474,73.36987805,7.49448904665
6973,Malaysia,2004,MYS,560.6909219,73.52997561,7.62533806449
6974,Malaysia,2005,MYS,525.862363,73.687,7.13643333288
6975,Malaysia,2006,MYS,623.6385536,73.84304878,8.44546052612
6976,Malaysia,2007,MYS,659.2737017,74.00068293,8.90902185759
6977,Malaysia,2008,MYS,666.2400538,74.16146341,8.98364222017
6978,Malaysia,2009,MYS,743.7709893,74.32592683,10.006884825
6979,Malaysia,2010,MYS,797.9600871,74.49558537,10.7115083818
6980,Malaysia,2011,MYS,820.1693497,74.66839024,10.9841573799
6981,Malaysia,2012,MYS,894.4240266,74.84229268,11.9507833682
6982,Malaysia,2013,MYS,938.2934265,75.01626829,12.5078659321
7018,Maldives,1995,MDV,152.3161021,64.61690244,2.35721763731
7019,Maldives,1996,MDV,184.3354806,65.47697561,2.81527176359
7020,Maldives,1997,MDV,203.4497278,66.3964878,3.06416400236
7021,Maldives,1998,MDV,221.784552,67.37665854,3.291711949
7022,Maldives,1999,MDV,242.8141973,68.40607317,3.54959999965
7023,Maldives,2000,MDV,274.2546754,69.46160976,3.94829138495
7024,Maldives,2001,MDV,283.5141534,70.51185366,4.02080130764
7025,Maldives,2002,MDV,293.3578829,71.52341463,4.10156428377
7026,Maldives,2003,MDV,390.3915819,72.46621951,5.38722158462
7027,Maldives,2004,MDV,434.2795226,73.32380488,5.92276305506
7028,Maldives,2005,MDV,479.5241151,74.08456098,6.47265919858
7029,Maldives,2006,MDV,550.0038098,74.74960976,7.35794891192
7030,Maldives,2007,MDV,578.591304,75.33743902,7.67999697795
7031,Maldives,2008,MDV,814.9779303,75.86709756,10.7421788431
7032,Maldives,2009,MDV,753.0128202,76.34641463,9.86310652372
7033,Maldives,2010,MDV,606.2386547,76.78631707,7.89513910593
7034,Maldives,2011,MDV,899.4589985,77.19287805,11.6520982404
7035,Maldives,2012,MDV,1283.380262,77.57382927,16.5439849248
7036,Maldives,2013,MDV,1259.595905,77.93536585,16.1620580241
7072,Mali,1995,MLI,47.2205528,47.66197561,0.990738470146
7073,Mali,1996,MLI,70.07179912,47.82746341,1.46509545194
7074,Mali,1997,MLI,68.11729375,48.0354878,1.41806187196
7075,Mali,1998,MLI,64.93696525,48.30502439,1.34431078485
7076,Mali,1999,MLI,67.84526314,48.64504878,1.39470027971
7077,Mali,2000,MLI,69.46550334,49.0554878,1.41605978159
7078,Mali,2001,MLI,82.28535708,49.52429268,1.66151503893
7079,Mali,2002,MLI,69.38870319,50.02390244,1.38711095707
7080,Mali,2003,MLI,74.02284435,50.53080488,1.46490530926
7081,Mali,2004,MLI,79.9628243,51.033,1.56688464915
7082,Mali,2005,MLI,86.67925062,51.52253659,1.68235603984
7083,Mali,2006,MLI,94.01825327,51.99443902,1.80823670843
7084,Mali,2007,MLI,103.7795192,52.45382927,1.9784927172
7085,Mali,2008,MLI,103.8293653,52.9032439,1.96262757528
7086,Mali,2009,MLI,107.6207747,53.34219512,2.01755429183
7087,Mali,2010,MLI,112.2807699,53.77073171,2.088139148
7088,Mali,2011,MLI,114.993415,54.19082927,2.12200877065
7089,Mali,2012,MLI,98.42953435,54.60392683,1.80260908078
7090,Mali,2013,MLI,122.3087282,55.0135122,2.22324885849
7126,Malta,1995,MLT,897.0875366,77.14146341,11.6291226138
7127,Malta,1996,MLT,915.6033217,77.14146341,11.8691463867
7128,Malta,1997,MLT,1026.437456,77.5902439,13.2289499866
7129,Malta,1998,MLT,1078.311362,77.38780488,13.9338667594
7130,Malta,1999,MLT,1126.451308,77.3,14.5724619405
7131,Malta,2000,MLT,1282.40195,78.2,16.3990019182
7132,Malta,2001,MLT,1334.706,78.84390244,16.928461919
7133,Malta,2002,MLT,1560.412908,78.73902439,19.8175291107
7134,Malta,2003,MLT,1663.516692,78.54634146,21.178792813
7135,Malta,2004,MLT,1746.269944,79.25365854,22.0339347882
7136,Malta,2005,MLT,1961.454034,79.3,24.734603203
7137,Malta,2006,MLT,2097.565936,79.43902439,26.4047293142
7138,Malta,2007,MLT,2054.631771,79.79268293,25.7496263511
7139,Malta,2008,MLT,2139.204388,79.63658537,26.8620807643
7140,Malta,2009,MLT,2221.123891,80.24146341,27.6805007861
7141,Malta,2010,MLT,2326.696473,81.39756098,28.5843512384
7142,Malta,2011,MLT,2762.311855,80.74634146,34.2097462876
7143,Malta,2012,MLT,2530.002355,80.74634146,31.3327181053
7144,Malta,2013,MLT,2651.861117,80.74634146,32.8418733165
7146,Marshall Islands,1995,MHL,408.7255451,,
7147,Marshall Islands,1996,MHL,446.3485772,,
7148,Marshall Islands,1997,MHL,438.323308,,
7149,Marshall Islands,1998,MHL,397.3117651,,
7150,Marshall Islands,1999,MHL,385.3466425,67.50487805,5.70842661496
7151,Marshall Islands,2000,MHL,505.115818,65.23902439,7.74254095188
7152,Marshall Islands,2001,MHL,464.0102086,,
7153,Marshall Islands,2002,MHL,452.892679,,
7154,Marshall Islands,2003,MHL,447.3387124,,
7155,Marshall Islands,2004,MHL,485.3598138,,
7156,Marshall Islands,2005,MHL,504.2770636,,
7157,Marshall Islands,2006,MHL,602.2141236,,
7158,Marshall Islands,2007,MHL,654.4116482,,
7159,Marshall Islands,2008,MHL,622.1494132,,
7160,Marshall Islands,2009,MHL,602.0510139,,
7161,Marshall Islands,2010,MHL,588.1009707,,
7162,Marshall Islands,2011,MHL,603.5268312,,
7163,Marshall Islands,2012,MHL,651.1443255,,
7164,Marshall Islands,2013,MHL,703.1285999,,
7200,Mauritania,1995,MRT,76.17421936,59.18673171,1.2870151326
7201,Mauritania,1996,MRT,64.10300038,59.29778049,1.08103540892
7202,Mauritania,1997,MRT,63.5723464,59.39831707,1.07027184499
7203,Mauritania,1998,MRT,77.04845678,59.49134146,1.29512051484
7204,Mauritania,1999,MRT,94.2938893,59.58085366,1.58262064921
7205,Mauritania,2000,MRT,91.79358102,59.67292683,1.53827851081
7206,Mauritania,2001,MRT,76.60742999,59.77009756,1.28170160527
7207,Mauritania,2002,MRT,93.0359944,59.87439024,1.55385289148
7208,Mauritania,2003,MRT,83.099948,59.98685366,1.385302661
7209,Mauritania,2004,MRT,91.13499906,60.10943902,1.51615121595
7210,Mauritania,2005,MRT,88.98737424,60.24260976,1.47715005367
7211,Mauritania,2006,MRT,80.93995968,60.38680488,1.34035837532
7212,Mauritania,2007,MRT,90.21851325,60.53946341,1.49024302774
7213,Mauritania,2008,MRT,90.29967408,60.6975122,1.48769975584
7214,Mauritania,2009,MRT,116.0631951,60.85943902,1.90706974906
7215,Mauritania,2010,MRT,105.0790684,61.0232439,1.72195153329
7216,Mauritania,2011,MRT,94.75367827,61.18695122,1.54859290062
7217,Mauritania,2012,MRT,122.5794659,61.35060976,1.99801544564
7218,Mauritania,2013,MRT,137.6571182,61.5117561,2.2378993371
7254,Mauritius,1995,MUS,238.7862925,70.32585366,3.39542686043
7255,Mauritius,1996,MUS,247.0071191,70.32292683,3.51246926478
7256,Mauritius,1997,MUS,262.715603,70.40487805,3.73149716719
7257,Mauritius,1998,MUS,282.6138521,70.60731707,4.00261423076
7258,Mauritius,1999,MUS,284.3076588,70.96097561,4.00653537182
7259,Mauritius,2000,MUS,341.4355131,71.66341463,4.76443265874
7260,Mauritius,2001,MUS,363.6964284,71.76585366,5.06781999867
7261,Mauritius,2002,MUS,411.0801582,71.96585366,5.71215565846
7262,Mauritius,2003,MUS,423.6782944,72.12130081,5.87452374876
7263,Mauritius,2004,MUS,474.6268483,72.27674797,6.5667986127
7264,Mauritius,2005,MUS,514.5772028,72.43219512,7.10426077723
7265,Mauritius,2006,MUS,538.5486187,72.43219512,7.43521051389
7266,Mauritius,2007,MUS,565.4113799,72.57073171,7.79117650569
7267,Mauritius,2008,MUS,658.3384058,72.57073171,9.07167931599
7268,Mauritius,2009,MUS,735.3520653,72.88243902,10.0895644436
7269,Mauritius,2010,MUS,812.652744,72.96731707,11.1372156279
7270,Mauritius,2011,MUS,824.4961986,73.26682927,11.2533353335
7271,Mauritius,2012,MUS,816.6207785,73.86341463,11.0558221901
7272,Mauritius,2013,MUS,863.8908734,74.46,11.6020799543
7308,Mexico,1995,MEX,387.8562431,72.73826829,5.33221717011
7309,Mexico,1996,MEX,371.8175985,73.09241463,5.08695191399
7310,Mexico,1997,MEX,408.9507327,73.42265854,5.56981646854
7311,Mexico,1998,MEX,436.0248755,73.72646341,5.9140891253
7312,Mexico,1999,MEX,472.3778951,74.00580488,6.38298436002
7313,Mexico,2000,MEX,509.2411884,74.26526829,6.85705714294
7314,Mexico,2001,MEX,551.8780896,74.51097561,7.40666841471
7315,Mexico,2002,MEX,584.1751605,74.75058537,7.8149911149
7316,Mexico,2003,MEX,629.2018409,74.9917561,8.39028012707
7317,Mexico,2004,MEX,688.9684048,75.23656098,9.15736173777
7318,Mexico,2005,MEX,731.5929073,75.48553659,9.69182892974
7319,Mexico,2006,MEX,781.0636977,75.73665854,10.3128882731
7320,Mexico,2007,MEX,836.9803983,75.98439024,11.0151623992
7321,Mexico,2008,MEX,891.5311302,76.22665854,11.6957918303
7322,Mexico,2009,MEX,958.8982127,76.46146341,12.5409346086
7323,Mexico,2010,MEX,1002.600038,76.69029268,13.073363042
7324,Mexico,2011,MEX,1004.123312,76.91417073,13.0551145838
7325,Mexico,2012,MEX,1061.874908,77.13507317,13.7664341831
7326,Mexico,2013,MEX,1061.126006,77.35402439,13.7177866875
7362,Micronesia,1995,FSM,212.4715121,66.7597561,3.18262864504
7363,Micronesia,1996,FSM,196.1703318,66.86770732,2.93370805823
7364,Micronesia,1997,FSM,168.720565,66.97160976,2.51928489706
7365,Micronesia,1998,FSM,157.7790348,67.07290244,2.35235138275
7366,Micronesia,1999,FSM,177.0206637,67.17263415,2.63530924371
7367,Micronesia,2000,FSM,196.7261409,67.2752439,2.92419810759
7368,Micronesia,2001,FSM,222.3403671,67.38426829,3.29958865388
7369,Micronesia,2002,FSM,211.2919587,67.50373171,3.1300781949
7370,Micronesia,2003,FSM,265.5903475,67.63514634,3.92680968213
7371,Micronesia,2004,FSM,288.1343728,67.77602439,4.25127285634
7372,Micronesia,2005,FSM,356.6582358,67.92487805,5.25077476823
7373,Micronesia,2006,FSM,362.8670264,68.07619512,5.3303071031
7374,Micronesia,2007,FSM,369.0483891,68.22397561,5.409365048
7375,Micronesia,2008,FSM,397.3152809,68.36573171,5.81161454668
7376,Micronesia,2009,FSM,421.7896996,68.4984878,6.15764979851
7377,Micronesia,2010,FSM,452.6851258,68.62173171,6.59681874123
7378,Micronesia,2011,FSM,467.8489941,68.73797561,6.80626669535
7379,Micronesia,2012,FSM,446.7062155,68.85021951,6.48808701961
7380,Micronesia,2013,FSM,448.0955982,68.96097561,6.49781407871
7578,Moldova,1995,MDA,144.7327996,66.72782927,2.1690020668
7579,Moldova,1996,MDA,158.9874774,66.62909756,2.38615684772
7580,Moldova,1997,MDA,151.7426286,66.59509756,2.27858557401
7581,Moldova,1998,MDA,142.746057,66.63031707,2.14235896326
7582,Moldova,1999,MDA,103.5263746,66.73478049,1.55131063352
7583,Moldova,2000,MDA,122.338244,66.898,1.82872797393
7584,Moldova,2001,MDA,291.3083195,67.101,4.34134095617
7585,Moldova,2002,MDA,256.6364433,67.31573171,3.81242893423
7586,Moldova,2003,MDA,233.046221,67.52014634,3.45150645596
7587,Moldova,2004,MDA,224.6757141,67.70317073,3.3185405008
7588,Moldova,2005,MDA,269.41984,67.85973171,3.9702461712
7589,Moldova,2006,MDA,338.7630302,67.99173171,4.98241509195
7590,Moldova,2007,MDA,368.087053,68.11109756,5.40421555644
7591,Moldova,2008,MDA,425.0440579,68.22729268,6.22982447645
7592,Moldova,2009,MDA,441.2889574,68.34180488,6.45708667155
7593,Moldova,2010,MDA,447.6643444,68.45812195,6.53924372519
7594,Moldova,2011,MDA,474.5505994,68.57529268,6.92013961376
7595,Moldova,2012,MDA,497.631796,68.69341463,7.2442431153
7596,Moldova,2013,MDA,553.3526849,68.8115122,8.04157134771
7597,Monaco,1995,MCO,2388.673586,,
7598,Monaco,1996,MCO,2379.845247,,
7599,Monaco,1997,MCO,2603.389486,,
7600,Monaco,1998,MCO,2656.864569,,
7601,Monaco,1999,MCO,3005.027274,,
7602,Monaco,2000,MCO,3091.314716,,
7603,Monaco,2001,MCO,3296.322859,,
7604,Monaco,2002,MCO,3509.184931,,
7605,Monaco,2003,MCO,3964.628683,,
7606,Monaco,2004,MCO,4191.104251,,
7607,Monaco,2005,MCO,4347.88161,,
7608,Monaco,2006,MCO,4412.633849,,
7609,Monaco,2007,MCO,4548.526509,,
7610,Monaco,2008,MCO,4951.371111,,
7611,Monaco,2009,MCO,5105.265535,,
7612,Monaco,2010,MCO,5314.39857,,
7613,Monaco,2011,MCO,5594.778398,,
7614,Monaco,2012,MCO,5767.480806,,
7615,Monaco,2013,MCO,6122.511399,,
7651,Mongolia,1995,MNG,82.0630409,61.21558537,1.34055797072
7652,Mongolia,1996,MNG,95.43416628,61.45302439,1.55296126151
7653,Mongolia,1997,MNG,102.7990418,61.74139024,1.66499395949
7654,Mongolia,1998,MNG,117.9263461,62.08441463,1.89945168691
7655,Mongolia,1999,MNG,122.2180721,62.48012195,1.95611129245
7656,Mongolia,2000,MNG,144.6046671,62.92370732,2.29809515775
7657,Mongolia,2001,MNG,149.4576498,63.40260976,2.35727914617
7658,Mongolia,2002,MNG,164.1679096,63.89595122,2.56930065936
7659,Mongolia,2003,MNG,271.6791983,64.38326829,4.21971741286
7660,Mongolia,2004,MNG,289.6337536,64.85182927,4.46608456323
7661,Mongolia,2005,MNG,271.0651567,65.28780488,4.15184975507
7662,Mongolia,2006,MNG,268.448069,65.6827561,4.08704026657
7663,Mongolia,2007,MNG,317.4243508,66.03743902,4.80673320333
7664,Mongolia,2008,MNG,388.2873742,66.35712195,5.85148003394
7665,Mongolia,2009,MNG,385.9356739,66.64121951,5.79124566954
7666,Mongolia,2010,MNG,397.9024366,66.89460976,5.94819878653
7667,Mongolia,2011,MNG,447.5048318,67.12470732,6.66676771739
7668,Mongolia,2012,MNG,530.4950833,67.33943902,7.87792549241
7669,Mongolia,2013,MNG,566.8319581,67.54819512,8.39151893094
7705,Montenegro,1995,MNE,445.3268794,74.857,5.94903455121
7706,Montenegro,1996,MNE,425.7648322,74.82902439,5.68983540372
7707,Montenegro,1997,MNE,435.5360265,74.71934146,5.82895965074
7708,Montenegro,1998,MNE,463.9068552,74.53363415,6.22412767726
7709,Montenegro,1999,MNE,431.8124569,74.28939024,5.8125723674
7710,Montenegro,2000,MNE,479.0762613,74.02136585,6.47213484646
7711,Montenegro,2001,MNE,556.8520467,73.77463415,7.54801502055
7712,Montenegro,2002,MNE,582.5970088,73.58860976,7.91694544441
7713,Montenegro,2003,MNE,650.1908425,73.4897561,8.84736699378
7714,Montenegro,2004,MNE,659.8947858,73.48721951,8.97972178292
7715,Montenegro,2005,MNE,709.5188661,73.57480488,9.64350319729
7716,Montenegro,2006,MNE,841.5096486,73.73092683,11.4132520067
7717,Montenegro,2007,MNE,838.3559201,73.91726829,11.3418141592
7718,Montenegro,2008,MNE,851.5068006,74.10204878,11.4910021331
7719,Montenegro,2009,MNE,799.2973136,74.27134146,10.7618537364
7720,Montenegro,2010,MNE,919.7713458,74.41673171,12.3597385247
7721,Montenegro,2011,MNE,978.4978071,74.53936585,13.1272622988
7722,Montenegro,2012,MNE,980.4074237,74.64987805,13.1334095823
7723,Montenegro,2013,MNE,926.3662897,74.75836585,12.3914732374
7759,Morocco,1995,MAR,113.3904675,66.88819512,1.69522390755
7760,Morocco,1996,MAR,125.5750127,67.19741463,1.86874768012
7761,Morocco,1997,MAR,130.9603006,67.47058537,1.94099843483
7762,Morocco,1998,MAR,132.8427338,67.71358537,1.961832815
7763,Morocco,1999,MAR,137.8685537,67.93441463,2.0294361032
7764,Morocco,2000,MAR,148.5084995,68.13858537,2.17950664361
7765,Morocco,2001,MAR,171.6080948,68.33070732,2.51143448576
7766,Morocco,2002,MAR,213.1694946,68.51539024,3.11126440137
7767,Morocco,2003,MAR,226.5717523,68.69719512,3.29812231641
7768,Morocco,2004,MAR,240.0955978,68.88063415,3.48567635538
7769,Morocco,2005,MAR,245.2556001,69.07168293,3.55074018319
7770,Morocco,2006,MAR,279.3861421,69.2737561,4.03307338636
7771,Morocco,2007,MAR,305.4032572,69.48626829,4.39515985986
7772,Morocco,2008,MAR,322.1849151,69.70817073,4.62191034029
7773,Morocco,2009,MAR,352.1934712,69.93743902,5.03583597191
7774,Morocco,2010,MAR,282.0445644,70.17158537,4.0193557394
7775,Morocco,2011,MAR,407.7567983,70.40912195,5.79124958538
7776,Morocco,2012,MAR,430.1066199,70.64312195,6.08844297969
7777,Morocco,2013,MAR,438.2425778,70.87212195,6.18356789302
7813,Mozambique,1995,MOZ,16.92483141,45.81104878,0.36944867801
7814,Mozambique,1996,MOZ,14.51891214,46.27734146,0.313736953808
7815,Mozambique,1997,MOZ,17.13422286,46.68378049,0.367027320413
7816,Mozambique,1998,MOZ,18.25998022,47.01241463,0.388407623044
7817,Mozambique,1999,MOZ,22.82301058,47.25829268,0.482941919518
7818,Mozambique,2000,MOZ,26.78923174,47.42541463,0.564870796576
7819,Mozambique,2001,MOZ,27.31910401,47.52629268,0.574820851143
7820,Mozambique,2002,MOZ,33.54198907,47.59285366,0.704769445212
7821,Mozambique,2003,MOZ,34.95436184,47.65704878,0.733456282645
7822,Mozambique,2004,MOZ,35.13227046,47.73582927,0.735972769244
7823,Mozambique,2005,MOZ,44.52334953,47.85063415,0.9304651928
7824,Mozambique,2006,MOZ,45.03408505,48.01641463,0.937889373811
7825,Mozambique,2007,MOZ,44.18084204,48.23214634,0.916004063526
7826,Mozambique,2008,MOZ,43.20660895,48.49382927,0.890971276148
7827,Mozambique,2009,MOZ,49.4985225,48.79943902,1.01432564583
7828,Mozambique,2010,MOZ,51.87356701,49.13707317,1.05569102235
7829,Mozambique,2011,MOZ,60.90421889,49.48782927,1.23069085447
7830,Mozambique,2012,MOZ,57.52401754,49.83626829,1.1542601305
7831,Mozambique,2013,MOZ,70.97690669,50.17336585,1.41463315222
7867,Myanmar,1995,MMR,6.9317099,60.4194878,0.114726392964
7868,Myanmar,1996,MMR,7.32767288,60.74941463,0.120621291985
7869,Myanmar,1997,MMR,6.66979252,61.07536585,0.109205936423
7870,Myanmar,1998,MMR,7.25911881,61.39682927,0.118232796324
7871,Myanmar,1999,MMR,7.65425995,61.71278049,0.124030385428
7872,Myanmar,2000,MMR,10.39026912,62.02421951,0.16751954643
7873,Myanmar,2001,MMR,11.50930946,62.32960976,0.184652358715
7874,Myanmar,2002,MMR,14.82747185,62.62995122,0.236747299993
7875,Myanmar,2003,MMR,16.42745188,62.92273171,0.261073405963
7876,Myanmar,2004,MMR,19.11398555,63.20543902,0.302410454644
7877,Myanmar,2005,MMR,20.71014175,63.47656098,0.326264394767
7878,Myanmar,2006,MMR,23.41196035,63.73158537,0.367352549196
7879,Myanmar,2007,MMR,23.33202294,63.96953659,0.364736469635
7880,Myanmar,2008,MMR,27.47796878,64.18941463,0.428076325955
7881,Myanmar,2009,MMR,31.27223396,64.39373171,0.485640964261
7882,Myanmar,2010,MMR,31.48954768,64.583,0.487582609665
7883,Myanmar,2011,MMR,31.90092407,64.7612439,0.492592824796
7884,Myanmar,2012,MMR,34.81409563,64.93246341,0.536158553083
7885,Myanmar,2013,MMR,36.66269851,65.09968293,0.563177835281
7921,Namibia,1995,NAM,239.4834418,60.09497561,3.98508260248
7922,Namibia,1996,NAM,257.6003716,59.33639024,4.34135562609
7923,Namibia,1997,NAM,275.9230211,58.37492683,4.72673862022
7924,Namibia,1998,NAM,280.2742179,57.27746341,4.89327217397
7925,Namibia,1999,NAM,291.4180552,56.13934146,5.19097744329
7926,Namibia,2000,NAM,298.5978882,55.12070732,5.41716358004
7927,Namibia,2001,NAM,306.9389188,54.40468293,5.64177387441
7928,Namibia,2002,NAM,321.4691348,54.10509756,5.94156834194
7929,Namibia,2003,NAM,357.3710896,54.27897561,6.58396894163
7930,Namibia,2004,NAM,404.4163428,54.92346341,7.36327095364
7931,Namibia,2005,NAM,478.2725248,55.97743902,8.5440229702
7932,Namibia,2006,NAM,512.6880978,57.32487805,8.94355322226
7933,Namibia,2007,NAM,525.7860981,58.78080488,8.94486047228
7934,Namibia,2008,NAM,565.0835777,60.18407317,9.38925446445
7935,Namibia,2009,NAM,631.6104416,61.44090244,10.2799668709
7936,Namibia,2010,NAM,654.9808159,62.48029268,10.4829985233
7937,Namibia,2011,NAM,750.1977404,63.27717073,11.8557408896
7938,Namibia,2012,NAM,741.0535329,63.88114634,11.6005046146
7939,Namibia,2013,NAM,749.3690661,64.34387805,11.6463149069
7975,Nepal,1995,NPL,54.54942709,58.81026829,0.927549366397
7976,Nepal,1996,NPL,58.16250831,59.50029268,0.977516339673
7977,Nepal,1997,NPL,61.51702838,60.16741463,1.02243097461
7978,Nepal,1998,NPL,75.16991319,60.81360976,1.23607056852
7979,Nepal,1999,NPL,69.12142872,61.43887805,1.12504379822
7980,Nepal,2000,NPL,67.61582804,62.04270732,1.08982716843
7981,Nepal,2001,NPL,70.02527855,62.62360976,1.11819294382
7982,Nepal,2002,NPL,72.99372988,63.18302439,1.15527438873
7983,Nepal,2003,NPL,74.39011992,63.722,1.16741658956
7984,Nepal,2004,NPL,83.52077255,64.2434878,1.30006597416
7985,Nepal,2005,NPL,87.10435666,64.748,1.34528258263
7986,Nepal,2006,NPL,90.07575173,65.23953659,1.38069269707
7987,Nepal,2007,NPL,92.49595294,65.72009756,1.40742263591
7988,Nepal,2008,NPL,109.1929688,66.19019512,1.6496849511
7989,Nepal,2009,NPL,111.8457171,66.65229268,1.67804756
7990,Nepal,2010,NPL,114.9940515,67.10492683,1.71364543458
7991,Nepal,2011,NPL,124.4870469,67.54956098,1.8428994222
7992,Nepal,2012,NPL,118.4240251,67.98270732,1.74197277173
7993,Nepal,2013,NPL,134.604403,68.40385366,1.96778976326
8029,Netherlands,1995,NLD,1796.910837,77.40463415,23.2145123704
8030,Netherlands,1996,NLD,1863.273483,77.43560976,24.0622303973
8031,Netherlands,1997,NLD,1919.944995,77.79439024,24.6797357634
8032,Netherlands,1998,NLD,2060.747563,77.88292683,26.4595547044
8033,Netherlands,1999,NLD,2185.154485,77.83658537,28.0736169837
8034,Netherlands,2000,NLD,2351.881198,77.98780488,30.1570380346
8035,Netherlands,2001,NLD,2566.2933,78.1902439,32.8211445827
8036,Netherlands,2002,NLD,2840.744204,78.29268293,36.2836487101
8037,Netherlands,2003,NLD,3106.26848,78.49268293,39.5739878425
8038,Netherlands,2004,NLD,3311.333046,79.09512195,41.8651993241
8039,Netherlands,2005,NLD,3823.550216,79.34634146,48.1881098189
8040,Netherlands,2006,NLD,4098.588,79.69756098,51.4267682675
8041,Netherlands,2007,NLD,4384.616226,80.09756098,54.7409455713
8042,Netherlands,2008,NLD,4728.387313,80.25121951,58.9198188124
8043,Netherlands,2009,NLD,4929.285805,80.54878049,61.1962809991
8044,Netherlands,2010,NLD,5063.131733,80.70243902,62.738274016
8045,Netherlands,2011,NLD,5230.963352,81.20487805,64.4168611248
8046,Netherlands,2012,NLD,5394.77452,81.10487805,66.5160302279
8047,Netherlands,2013,NLD,5601.10532,81.10487805,69.0600301075
8137,New Zealand,1995,NZL,1251.139698,76.73414634,16.3048624071
8138,New Zealand,1996,NZL,1275.45654,76.78780488,16.6101445665
8139,New Zealand,1997,NZL,1358.795053,77.33414634,17.570440967
8140,New Zealand,1998,NZL,1456.614816,78.08536585,18.6541332059
8141,New Zealand,1999,NZL,1524.744754,77.8902439,19.5755550073
8142,New Zealand,2000,NZL,1613.911451,78.63658537,20.5236715634
8143,New Zealand,2001,NZL,1714.460804,78.69268293,21.786788049
8144,New Zealand,2002,NZL,1856.5849,78.84634146,23.5468744094
